Time,POPDENSITY_CASE_Q_1,POPDENSITY_CASE_Q_2,POPDENSITY_CASE_Q_3,POPDENSITY_CASE_Q_4,POPDENSITY_CASE_Q_5,POPDENSITY_DEATH_Q_1,POPDENSITY_DEATH_Q_2,POPDENSITY_DEATH_Q_3,POPDENSITY_DEATH_Q_4,POPDENSITY_DEATH_Q_5,NH_WHITE_CASE_Q_1,NH_WHITE_CASE_Q_2,NH_WHITE_CASE_Q_3,NH_WHITE_CASE_Q_4,NH_WHITE_CASE_Q_5,NH_WHITE_DEATH_Q_1,NH_WHITE_DEATH_Q_2,NH_WHITE_DEATH_Q_3,NH_WHITE_DEATH_Q_4,NH_WHITE_DEATH_Q_5,BLACK_CASE_Q_1,BLACK_CASE_Q_2,BLACK_CASE_Q_3,BLACK_CASE_Q_4,BLACK_CASE_Q_5,BLACK_DEATH_Q_1,BLACK_DEATH_Q_2,BLACK_DEATH_Q_3,BLACK_DEATH_Q_4,BLACK_DEATH_Q_5,HISPANIC_CASE_Q_1,HISPANIC_CASE_Q_2,HISPANIC_CASE_Q_3,HISPANIC_CASE_Q_4,HISPANIC_CASE_Q_5,HISPANIC_DEATH_Q_1,HISPANIC_DEATH_Q_2,HISPANIC_DEATH_Q_3,HISPANIC_DEATH_Q_4,HISPANIC_DEATH_Q_5,ATKINSON_CASE_Q_1,ATKINSON_CASE_Q_2,ATKINSON_CASE_Q_3,ATKINSON_CASE_Q_4,ATKINSON_CASE_Q_5,ATKINSON_DEATH_Q_1,ATKINSON_DEATH_Q_2,ATKINSON_DEATH_Q_3,ATKINSON_DEATH_Q_4,ATKINSON_DEATH_Q_5,ETASQUARED_Q_1,ETASQUARED_Q_2,ETASQUARED_Q_3,ETASQUARED_Q_4,ETASQUARED_Q_5,ETASQUARED_Q_1,ETASQUARED_Q_2,ETASQUARED_Q_3,ETASQUARED_Q_4,ETASQUARED_Q_5
238,12.55110491,17.11969947,16.01521676,15.2818548,11.26670058,0.259934125,0.392253807,0.592966851,0.420192321,0.357587927,13.70937135,12.27755811,11.33693483,8.980083256,7.714074741,0.456933168,0.391005035,0.244138402,0.262072653,0.221390486,11.40788678,11.73631634,11.38028807,11.92297683,13.54410947,0.452772038,0.274855184,0.314662343,0.348161902,0.472694662,9.880849521,12.20943984,12.1429055,11.20675924,13.19201711,0.375767968,0.381082516,0.355520601,0.328009034,0.412711867,21.60181157,19.41414001,16.70842443,13.58663081,11.13285561,0.6643614,0.635002399,0.572431278,0.362426597,0.347244078,10.26347243,11.19621762,10.76333734,15.04319573,11.51534331,0.259834745,0.338224255,0.275023951,0.423930956,0.39459918
239,12.58823835,17.93035734,17.87590584,14.98372952,13.14950207,0.501301527,0.540438578,0.567407935,0.422539764,0.347276857,14.77531935,12.8903272,14.11933756,12.71052368,11.00725822,0.506480138,0.288293265,0.279015316,0.29892662,0.152205959,21.26060003,11.72453684,12.21396244,12.79416573,15.80275521,0.531515001,0.278781686,0.336363194,0.358355831,0.440664017,12.16625798,15.50968843,15.05110818,13.41336546,13.58675708,0.351127446,0.325585062,0.388643639,0.260592157,0.449297522,19.00476246,22.23355067,19.01222572,16.71528932,12.298333,0.644229236,0.575735508,0.431669488,0.401725867,0.356083019,14.62498422,12.71822677,14.62907399,14.07173542,13.61336677,0.389752118,0.298433166,0.336629316,0.397363076,0.392769509
240,13.94360915,18.37491166,20.41646209,17.03774226,12.60054067,0.185667232,0.444554314,0.485619404,0.399065333,0.329954258,13.75203679,12.48531601,16.55684637,14.52046294,13.07587557,0.456245016,0.322141462,0.222824732,0.159700523,0.228308939,16.83130836,13.1616368,14.04768437,13.15565816,14.61276824,0.51182926,0.23951666,0.329129577,0.306602035,0.427075259,13.07179718,16.22375567,19.10978436,14.14587576,11.93205849,0.29568627,0.29598642,0.306940146,0.291707639,0.406935185,20.29322094,22.0303499,21.00165902,18.28289352,11.87027576,0.543568418,0.6265357,0.394133011,0.358060012,0.327040787,17.07485468,14.28997477,14.30784601,15.74782212,12.64486059,0.296953994,0.29345928,0.393834297,0.344227315,0.350077171
241,14.72341152,17.58168729,18.21328353,16.93914965,13.05505266,0.352767741,0.357386802,0.485619404,0.417844878,0.272212263,14.5248319,13.16811585,15.34196718,13.75471941,10.90348143,0.377107494,0.261448143,0.263514465,0.217028916,0.221390486,14.57729104,11.70097782,13.95364734,12.97530402,16.03279348,0.561043612,0.235590157,0.312853939,0.295623957,0.316423942,11.76584949,16.76023106,16.32303282,13.47041051,13.49176274,0.326486923,0.321885232,0.238485869,0.281335811,0.338898703,21.72260455,20.32007677,19.50019993,16.95108494,12.5609758,0.483171927,0.516468618,0.469205966,0.320944035,0.278216165,15.77568095,13.75776896,13.68959217,14.71398505,13.82377901,0.296953994,0.288485394,0.338829507,0.359243943,0.276890306
242,11.38140134,15.46351673,16.68997214,15.94383376,12.7222113,0.167100509,0.453271066,0.322042341,0.305167607,0.256126993,13.89310803,13.12959893,14.33247426,12.3174147,10.01100103,0.33788281,0.257946605,0.172446966,0.176080064,0.214472033,14.1934191,9.886933608,12.27544818,12.12058224,16.58313819,0.374029075,0.129574587,0.17360681,0.232107934,0.399897743,11.32232009,15.82047417,18.0785538,13.5793147,11.88391947,0.308006531,0.340384384,0.271608906,0.248923852,0.268294806,19.16581977,19.24480604,18.52894358,16.68908981,11.98391927,0.684493563,0.499535221,0.417593309,0.259811838,0.241597698,13.90115886,12.72320065,12.51689005,13.44681268,13.81585043,0.408311742,0.189007672,0.228819927,0.244886547,0.30433538
243,8.652093027,12.37778679,12.67211055,12.48839747,9.529903858,0.018566723,0.174335025,0.219806677,0.129109372,0.106822691,10.88863482,9.203208071,11.24586733,8.632018014,8.101508091,0.159651348,0.094541516,0.075566648,0.081897704,0.041510716,9.311355385,8.422348129,8.434397513,9.411349421,12.65113393,0.216543148,0.07460355,0.088611809,0.094097811,0.163065099,8.48866,14.07045446,13.86751165,9.661356991,8.907644308,0.110882351,0.118394568,0.13249215,0.094642923,0.125161453,14.05225021,14.01238627,14.17002016,12.36180357,9.157142025,0.181189473,0.237067562,0.145453849,0.135364151,0.104383674,9.316931574,10.28599646,8.017498212,10.81659256,10.49804589,0.204155871,0.069634405,0.085807473,0.123598398,0.126247342
244,7.723756865,18.7061482,11.62419499,13.31469745,10.57462153,0.074266893,0.156901523,0.311818775,0.133804259,0.141880331,11.9766037,10.11710939,10.94166313,13.4803621,7.859362247,0.185801138,0.152900477,0.098817924,0.081897704,0.083021432,10.44328548,7.880490767,11.15966275,11.79202405,11.52132574,0.177171667,0.106015571,0.121163086,0.138010123,0.190242615,7.558480276,13.82256583,12.30631249,10.3990532,11.29020488,0.172483657,0.170192192,0.130283947,0.115386577,0.168165644,11.39480461,21.11594644,12.79055462,13.18490494,10.23717633,0.241585964,0.296334453,0.229910923,0.12663098,0.138897631,10.20779356,8.624718503,11.21437662,14.18609282,10.05404557,0.092798123,0.08952995,0.118810347,0.192905912,0.14637373
245,10.19313106,15.13228019,14.39478148,14.89217924,13.2884953,0.241367402,0.461987817,0.444725138,0.319252266,0.327479601,15.02924758,12.88799284,12.98583784,11.79326939,8.302143219,0.423213702,0.292961982,0.248013614,0.221123801,0.242145844,14.56744817,8.51265769,11.72026807,11.55913196,18.24193732,0.334657593,0.168839613,0.244134576,0.28935077,0.487254046,10.76790833,15.53928707,15.32271709,11.69682807,13.96352514,0.351127446,0.358883535,0.366561614,0.278742855,0.351735775,17.71630399,18.44046967,16.05153608,16.26334772,12.51593929,0.724757891,0.601135604,0.40351713,0.355876719,0.305995691,11.48840766,11.17134819,12.44208353,12.52502276,14.82095004,0.315513619,0.189007672,0.253022035,0.323435061,0.386060713
246,15.81884819,16.55311064,17.24715651,15.27950735,11.14544239,0.259934125,0.322519797,0.449836921,0.387328117,0.327067158,12.4128923,11.3181368,13.80738294,13.12410708,11.00725822,0.412203265,0.336147613,0.244138402,0.20474426,0.235227391,17.22502318,11.15912046,12.37671882,12.00923316,12.52689385,0.314971852,0.274855184,0.249559789,0.359924128,0.386308984,12.71450961,14.28504462,14.711045,11.58662741,11.63873139,0.314166662,0.403281498,0.298107336,0.254109765,0.388963284,20.59520339,20.23540978,17.12132568,14.82237451,10.86179477,0.483171927,0.550335413,0.40351713,0.347143548,0.32114816,16.31391007,13.73787342,13.5509801,12.63013915,11.54095871,0.334073244,0.189007672,0.2882251,0.348847816,0.370813449
247,12.82960575,19.56038983,21.06054677,17.19032606,12.84841881,0.241367402,0.392253807,0.373160173,0.253523858,0.346039528,13.83530323,13.6816747,16.10344648,14.09459488,13.49098273,0.464502844,0.274287114,0.201511062,0.180174949,0.138369054,17.86480975,13.30691739,14.17608107,13.27014383,15.10681667,0.492143519,0.255222671,0.276685853,0.327774042,0.380485231,14.66727102,18.29566061,18.86246569,14.30145316,11.95837448,0.203284311,0.210890325,0.282649919,0.247627373,0.429400061,20.11203146,24.25709164,20.04917091,17.74143692,12.3185363,0.342246782,0.406401535,0.258063281,0.34059367,0.337563334,16.62942369,15.32454308,14.62907399,15.74551187,12.97420148,0.352632868,0.184033786,0.272823759,0.362709319,0.356176076
248,15.80028147,22.23643246,27.47583468,19.84528425,15.8369795,0.278500848,0.374820304,0.357824824,0.267608517,0.296958832,16.25002987,17.04315083,18.9711039,22.04276706,15.49041556,0.36127999,0.242773276,0.300328986,0.180174949,0.20755358,18.59318216,17.90485197,18.10393514,15.60925859,18.69716072,0.433086297,0.219884147,0.245942981,0.303465441,0.329042075,16.6754736,19.03932649,24.12682043,16.85421912,15.30820844,0.326486923,0.262687948,0.280441716,0.277446376,0.319001241,19.85031334,28.46504087,25.12597946,21.72812949,15.14152543,0.543568418,0.44026833,0.398825071,0.251078667,0.287476007,18.94937677,20.35811582,17.34631062,17.91021653,16.54389082,0.389752118,0.193981558,0.270623568,0.375415696,0.276890306
249,11.30713445,14.94922841,15.5449327,16.95558175,11.84906985,0.204233956,0.27893604,0.337377691,0.342726697,0.190961027,13.06319628,11.78500848,14.18134097,13.33294623,11.49846836,0.279389859,0.151733297,0.197635849,0.221123801,0.17987977,13.9276616,9.78484454,13.03859478,12.06569185,14.37787685,0.305128982,0.200251634,0.150097554,0.221914005,0.262068909,11.66112727,15.09160761,15.99180245,12.88569876,11.65862885,0.221764702,0.196091004,0.231861262,0.207436543,0.233634712,15.80374845,18.09333502,19.32659372,15.57997709,11.42327793,0.382511109,0.355601343,0.347212415,0.281644765,0.191089469,14.23523211,11.55433742,13.31995998,13.72635298,12.37467908,0.204155871,0.26858985,0.160613987,0.225249418,0.234807858
250,8.373592178,10.54726902,12.87147009,10.50011314,8.592833765,0.222800679,0.287652792,0.260700943,0.115024714,0.108472462,8.940475481,8.472553886,11.33305961,9.471469481,7.423499728,0.161027653,0.126055355,0.087192286,0.045043737,0.069184527,8.149896679,8.002212349,8.859372516,8.282959834,10.83024032,0.118114445,0.16491311,0.092228618,0.07998314,0.195095743,8.624182874,12.93090674,12.21798439,9.603015464,7.478236333,0.178643788,0.14059355,0.12365934,0.117979534,0.124519599,10.6297824,14.38492101,13.8509601,11.46447025,8.020706859,0.402643273,0.296334453,0.201758565,0.155013786,0.100595557,9.112775703,9.505096343,9.315611259,9.415425665,8.964781066,0.24127512,0.069634405,0.107809389,0.129374025,0.134175919
251,6.999654659,7.348221312,10.09066003,8.417931076,7.240846192,0.037133446,0.122034518,0.092012098,0.107982384,0.071765051,7.039798659,7.447770539,8.765731184,9.04560142,6.863105061,0.097029483,0.061860498,0.062003404,0.069613048,0.07610298,6.63409464,7.209058818,7.380097824,7.276897403,8.216345611,0.078742963,0.137427592,0.065102554,0.068220913,0.085415052,6.973267867,9.501164096,10.36309429,8.696777066,5.927518027,0.110882351,0.092495756,0.07066248,0.071306312,0.079589847,9.079605796,8.906966984,11.1295655,8.493008813,6.974765604,0.140925145,0.12700048,0.107917372,0.072048661,0.074078737,8.593106213,7.764236207,6.745787464,8.006172897,7.510802015,0.037119249,0.08952995,0.05500479,0.083169016,0.083555004
252,9.394761956,9.536125878,11.8337781,9.091647255,8.706255541,0.05570017,0.087167513,0.204471328,0.159626133,0.136518574,9.172382827,9.211378326,9.186191765,7.968646611,6.842349703,0.161027653,0.140061505,0.093005105,0.139226097,0.110695243,13.07133187,8.402715616,8.852138899,8.349612451,9.595604572,0.25591463,0.117795079,0.16094798,0.126247897,0.141711336,5.420914949,9.353170886,9.448898462,9.518744368,8.901225772,0.135522874,0.110994908,0.145741364,0.11279362,0.15853784,11.99876952,11.03210835,11.70668884,10.30295851,8.327123452,0.140925145,0.135467178,0.168914148,0.163746957,0.133846808,13.21445275,9.087289911,10.09667928,8.922187196,8.565912652,0.148476997,0.134294925,0.143012454,0.164027781,0.128077014
253,10.67586586,14.80976039,15.67783907,13.95789687,9.450302393,0.389901188,0.427120812,0.516290103,0.417844878,0.338203114,10.3443063,10.78006718,11.68957918,10.47062147,9.2845635,0.446610883,0.303466595,0.282890529,0.29073685,0.297493465,14.78399132,9.568886896,10.45619349,9.679528183,11.77854152,0.383871945,0.298414199,0.287536279,0.336399675,0.452311524,10.12725475,13.56357772,12.70599714,10.21236031,9.794044134,0.351127446,0.443979631,0.315772956,0.346159731,0.373558797,14.57568647,18.44046967,15.69963161,13.66959593,9.1297834,0.4429076,0.609602303,0.511434502,0.338410377,0.341351452,12.62054476,12.35015919,10.59832297,10.5116395,10.44132607,0.334073244,0.243720419,0.312427208,0.388122074,0.380571698
254,11.80843598,13.70273298,16.80754315,13.30530768,10.77878072,0.167100509,0.357386802,0.536737236,0.300472721,0.270562492,10.65122225,10.70770207,14.83431431,13.76290918,11.27015942,0.315173782,0.284791727,0.25576404,0.274357309,0.262901202,14.0260903,10.38559944,11.49421754,11.03140007,12.42789004,0.226386019,0.141354094,0.224242129,0.272099504,0.396985866,12.15393772,15.61698351,14.43060328,12.81179949,9.426903873,0.388088229,0.366283195,0.337854981,0.318933685,0.242620662,15.98493792,16.84026362,16.04215196,14.99922122,10.19676975,0.644229236,0.592668906,0.394133011,0.334043791,0.252541148,13.80836074,11.99203939,12.55869369,12.10455718,10.95119456,0.185596247,0.208903216,0.226619735,0.304953058,0.317143081
255,15.76314803,19.77830861,20.95319932,16.83351471,13.3202534,0.501301527,0.566588832,0.557184368,0.410802548,0.346451971,13.56073044,14.34579967,17.48302221,15.33125021,13.28342915,0.479642196,0.326810179,0.259639253,0.303021505,0.214472033,15.84702132,13.86840727,14.50521065,13.00588581,16.43754435,0.639786575,0.369091247,0.287536279,0.334831378,0.457164652,14.51942788,18.26236214,19.73470567,14.9834008,12.12910754,0.406568621,0.351483874,0.359937006,0.285225247,0.431325621,24.19886068,23.01248694,20.60283395,19.42912222,12.40566299,0.926079527,0.575735508,0.441053608,0.397359281,0.34766498,19.37624813,15.35936029,14.56086805,14.93576909,14.02992201,0.538229115,0.313354825,0.319027783,0.380036197,0.396428852
256,14.11070966,16.43107612,16.1839056,13.64803438,11.31330662,0.259934125,0.20920203,0.342489474,0.272303403,0.195910341,10.57483734,12.14216532,15.37684409,14.2542954,12.92366961,0.255304526,0.201922003,0.189885424,0.151510753,0.117613696,13.88829011,12.03473054,12.83786191,11.41955354,12.53757073,0.187014537,0.070677047,0.177223618,0.21956156,0.27274579,12.80691157,15.93886874,16.73817489,13.41595842,9.460922114,0.221764702,0.196091004,0.207571034,0.194471759,0.232992858,16.44797768,19.77820806,17.23862717,17.04714982,10.27842472,0.301982454,0.448735029,0.253371221,0.235795617,0.196140292,16.55518519,13.00671216,12.91512473,12.50769588,11.4964367,0.185596247,0.134294925,0.19141667,0.231025044,0.226879281
257,10.13743089,12.1075675,12.77434621,11.35458244,9.746848782,0.204233956,0.235352284,0.250477377,0.169015906,0.10228582,10.3140276,9.653739247,10.48245042,11.65813818,9.595893871,0.165156567,0.119052279,0.079441861,0.069613048,0.048429169,10.03972779,9.690608477,8.56460262,9.129840136,12.65307518,0.078742963,0.176692618,0.086803405,0.103507592,0.168888852,11.69192792,13.29349011,14.51672318,9.907687886,8.46990015,0.190964049,0.099895417,0.165615187,0.093346444,0.129654428,10.69017889,15.35012466,13.39113826,12.88579383,9.176924415,0.261718127,0.321734549,0.145453849,0.144097322,0.109013596,11.63688466,10.24123149,9.190200338,9.581763696,10.82250765,0.111357748,0.074608292,0.094608239,0.146700903,0.131736357
258,9.394761956,13.73759999,16.13278777,11.70435146,10.65917231,0.074266893,0.174335025,0.14312993,0.150236361,0.13445636,10.38490729,10.99482816,13.51867959,12.6777646,10.26698378,0.156898738,0.126055355,0.112381169,0.122846556,0.124532148,13.03196039,10.66438113,11.32603594,10.74753834,11.70477398,0.187014537,0.176692618,0.121163086,0.119190561,0.154329469,9.696045603,13.74116957,14.07949909,11.76424495,9.83961574,0.209444441,0.170192192,0.117034732,0.13742671,0.130296281,11.03242567,15.95972696,16.20637405,12.44695199,10.30367884,0.2214538,0.228600864,0.13606973,0.135364151,0.131742299,13.3258105,12.39989806,11.30458447,11.92089227,10.61148553,0.129917373,0.11439938,0.134211688,0.15940728,0.129906685
259,12.71820541,15.22816445,16.28102948,13.1973253,11.14626728,0.389901188,0.653756344,0.649196466,0.441319309,0.351813728,11.63665643,11.59008956,13.1873489,12.46892545,10.88272607,0.442481968,0.410847082,0.327455475,0.249787998,0.269819655,13.26818928,12.29780622,12.24651371,10.03709987,13.79453087,0.383871945,0.274855184,0.339980003,0.366981464,0.484342169,10.56462402,14.66612713,13.32650204,11.45568309,11.36979473,0.462009797,0.492077424,0.382019031,0.390239997,0.373558797,16.72982797,18.19493541,15.41341597,15.36164782,10.50697446,0.986476018,0.770469578,0.492666264,0.504340626,0.331670708,13.97539736,12.19099484,11.9778431,12.13921093,11.65317857,0.445430992,0.313354825,0.363031615,0.418155329,0.396428852
260,16.93285159,19.61269033,17.65098738,16.01190961,10.8691057,0.297067572,0.366103553,0.541849019,0.330989482,0.287060204,11.2905158,12.33358271,13.8558231,14.97909008,13.87841608,0.350957704,0.291794803,0.228637551,0.327590816,0.297493465,17.66795234,14.68511982,12.74201648,10.90750462,12.90737908,0.374029075,0.278781686,0.240517768,0.305033738,0.359131468,13.50300633,15.43939166,14.27823731,12.66270447,11.0341053,0.338807184,0.366283195,0.306940146,0.251516808,0.329912752,20.5348069,21.75941554,18.12073439,14.84857402,10.74815126,0.6643614,0.584202207,0.469205966,0.268545009,0.284529693,20.39702749,15.72245397,12.80951553,12.92354096,11.29456293,0.445430992,0.273563736,0.23322031,0.338451689,0.318972753
261,18.04685498,19.37733805,19.84905415,17.66450958,12.4062801,0.259934125,0.409687309,0.424278005,0.31455738,0.232617752,13.1278826,13.47274962,15.57641755,15.70797965,15.13757447,0.307604106,0.22176405,0.23445037,0.200649375,0.242145844,20.14835568,15.84343809,14.91752682,12.17782507,14.38661248,0.433086297,0.196325131,0.209774895,0.235244528,0.322247696,13.74325142,16.65663581,16.97224435,14.10179549,12.44361581,0.332647054,0.277487269,0.256151489,0.269667506,0.249681052,20.25295661,21.68321525,19.47673963,16.89213604,12.30212112,0.463039763,0.533402015,0.323752116,0.299111107,0.231496052,20.84245848,17.0007427,13.84800597,14.44484087,13.01689382,0.371192493,0.248694305,0.211218394,0.278385178,0.265302385
262,21.66736601,23.90133195,23.09503648,19.61523482,13.13424168,0.222800679,0.392253807,0.454948705,0.375590901,0.254064779,13.74515527,13.59647062,18.26000236,21.92811028,15.40047567,0.360591837,0.231101484,0.218949519,0.229313572,0.214472033,20.55191337,18.8550656,17.85256695,13.30935125,14.4555269,0.423243427,0.243443163,0.200732874,0.261121426,0.362043345,16.21962393,21.18892787,17.56845902,15.21935987,13.20485418,0.338807184,0.321885232,0.289274526,0.229476676,0.302954901,24.46057881,24.36715873,23.53067917,19.13656099,12.94483834,0.483171927,0.448735029,0.464513906,0.296927815,0.256750167,24.14607167,20.5073324,16.2506152,17.15707489,12.7863552,0.352632868,0.223824875,0.222219352,0.365019569,0.268961729
263,15.91168181,19.6911411,18.65800867,15.61519172,11.10997231,0.259934125,0.305086294,0.337377691,0.312209937,0.177350414,11.20036784,12.0931438,14.93700745,15.84311086,14.80548874,0.263562354,0.157569193,0.151133296,0.245693112,0.152205959,17.63842373,15.04243155,14.23395001,10.38447762,13.21797927,0.324814723,0.109942073,0.153714363,0.203094443,0.264980786,13.76173181,16.79352953,15.5104143,12.63807138,10.78955907,0.308006531,0.214590155,0.223028452,0.180210497,0.211811689,18.70278001,22.88548646,18.46325474,14.90315634,10.92745547,0.342246782,0.499535221,0.27683152,0.222695861,0.185617744,21.3806876,17.19969814,12.38047817,12.32749634,11.85993146,0.55678874,0.11439938,0.158413796,0.273764677,0.192725411
264,10.88009981,16.50081013,14.18519837,12.15975543,10.12918328,0.129967063,0.061017259,0.107347447,0.058686078,0.084550779,11.07581226,8.683813323,12.83082933,13.17734059,11.19405644,0.103222854,0.085204082,0.054252978,0.040948852,0.027673811,12.72683141,11.83447891,10.87393487,10.38918251,11.08842673,0.108271574,0.027485518,0.079569788,0.072141655,0.10773944,10.62622533,14.56993155,11.99274773,9.916763235,10.43012105,0.080081698,0.085096096,0.0883281,0.070009833,0.086650236,11.93837303,19.36333982,14.29670577,12.77226261,9.771658818,0.100660818,0.076200288,0.084457074,0.100431467,0.078708658,14.14243398,15.70255843,9.82385552,9.796616987,11.05609573,0.092798123,0.049738861,0.059405173,0.073928014,0.096972596
